               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                   0,            0.086099,            0.024691,            0.049201,          0.00089728,             0.14427,          0.00089939,          0.00020712,            0.074589,            0.019096,            0.045488,            0.070323,           0.0032975,           0.0032975
                   1,            0.073902,            0.023167,            0.041136,           0.0031534,              0.3926,           0.0042569,           0.0010608,            0.064688,            0.016362,             0.03842,            0.040309,           0.0066177,           0.0066177
